Month;Location;MinTemp;MaxTemp;Rainfall;WindGustSpeed;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
8;MelbourneAirport;11.4;19.5;0;52;24;30;65;48;1014;1013;6;15.9;17.6;No;No
9;MelbourneAirport;9.1;15;1;28;9;13;94;91;1018.9;1015.6;7;11.1;11.8;No;Yes
9;MelbourneAirport;8.9;13.5;4.4;31;9;20;91;72;1014.3;1008.1;7;10.9;13;Yes;Yes
9;MelbourneAirport;8.1;14.4;1.2;37;19;11;78;57;1008.2;1009.3;7;9.6;13.3;Yes;No
9;MelbourneAirport;6.8;16.5;0.2;37;22;24;67;60;1022.9;1024.1;7;12.2;14.9;No;No
9;MelbourneAirport;10;18;0;24;9;11;70;54;1029.9;1027.8;7;13;16.8;No;No
9;MelbourneAirport;8.6;20.7;0;31;24;2;70;46;1029.7;1027.4;5;14;20.1;No;No
9;MelbourneAirport;7.1;20.3;0;56;17;28;79;54;1029.6;1025.6;2;14.5;18.7;No;No
9;MelbourneAirport;12.3;22.4;0;70;35;37;65;47;1021.7;1016.7;5;16.5;20.7;No;Yes
9;MelbourneAirport;14.2;15.4;1.4;70;28;13;91;93;1010.1;1008.4;8;14.5;14.7;Yes;Yes
9;MelbourneAirport;9.2;13.8;13.4;46;24;13;76;65;1016.7;1016.8;7;11;13;Yes;Yes
9;MelbourneAirport;6.6;16.6;1.2;37;15;22;71;50;1019.6;1017.3;7;11.8;15.7;Yes;Yes
9;MelbourneAirport;8.7;13.7;1.6;28;9;9;92;72;1021.9;1020.4;8;9.7;12.6;Yes;Yes
9;MelbourneAirport;8.9;13.1;12.4;28;7;15;96;91;1019.8;1015.9;8;9.6;11.7;Yes;Yes
9;MelbourneAirport;9.6;15;20.4;59;15;41;80;64;1005.3;1004;6;12.7;12.8;Yes;Yes
9;MelbourneAirport;6.7;14.2;3.2;57;24;39;80;70;1007;1009.3;7;11.6;13;Yes;Yes
9;MelbourneAirport;7.1;15.7;1.6;46;11;19;69;50;1017.9;1016.6;7;10.3;14.2;Yes;No
9;MelbourneAirport;9.3;19;0;56;43;31;69;52;1018.1;1014.2;4;12.7;18.2;No;No
9;MelbourneAirport;9.3;11.7;0.4;44;17;11;87;71;1012.3;1010;8;9.3;11.2;No;Yes
9;MelbourneAirport;5.1;15.3;2.8;30;17;2;73;48;1014;1011.6;6;11;14.9;Yes;No
9;MelbourneAirport;6.5;18.7;0;52;28;35;58;48;1015.1;1012.6;5;13.6;16.5;No;Yes
9;MelbourneAirport;9.6;15.7;3;41;0;20;92;70;1010.7;1008.6;7;10.7;14.3;Yes;Yes
9;MelbourneAirport;8.3;12.3;2.2;50;28;28;79;71;1017.5;1017.2;7;9.8;11.4;Yes;No
9;MelbourneAirport;7;18;0.2;19;0;6;75;58;1017.3;1012.1;2;10.8;16.5;No;No
9;MelbourneAirport;7.1;19.4;0;54;24;39;70;45;1009.9;1005.8;7;13.6;18.5;No;Yes
9;MelbourneAirport;6.5;15.3;11.6;41;22;19;66;52;1011.4;1011.7;7;11.1;13.2;Yes;No
9;MelbourneAirport;7;16.7;0.4;46;13;20;62;40;1013;1009.5;6;13.2;16.3;No;Yes
9;MelbourneAirport;4.4;15.5;9;41;22;26;72;59;1011.8;1011.8;6;11.1;14.8;Yes;Yes
9;MelbourneAirport;6.8;17.8;2;59;28;33;68;52;1012.3;1003.8;7;12.5;16.6;Yes;Yes
9;MelbourneAirport;11.5;16.2;4.4;76;20;24;67;48;989.7;988.2;7;12.4;14.4;Yes;Yes
9;MelbourneAirport;6.3;15.2;1.8;37;17;15;69;66;991.7;993.4;6;11.8;13.7;Yes;Yes
10;MelbourneAirport;8.9;17.7;2;54;31;19;75;59;1003.1;1004.4;7;13;15.8;Yes;No
10;MelbourneAirport;10.3;22.1;0;93;65;61;70;39;1003.2;997.9;1;12.8;22.1;No;Yes
10;MelbourneAirport;8.1;15.6;11.4;63;22;43;70;54;995.7;995.4;7;10.9;13.7;Yes;No
10;MelbourneAirport;9.4;16.6;0.4;81;35;33;70;66;998.5;1.00E+03;4;12.5;13.7;No;Yes
10;MelbourneAirport;5.9;16;2.8;57;30;26;78;52;1014.5;1013.6;7;8.3;14.4;Yes;No
10;MelbourneAirport;8.3;25;0.2;70;26;33;68;39;1018.1;1014.1;5;14.4;24.3;No;No
10;MelbourneAirport;14.4;20.9;0;74;41;13;48;53;1012;1011.1;7;17.5;19.4;No;No
10;MelbourneAirport;5.9;16.7;0.2;37;15;13;74;47;1022;1020.5;1;10.5;15.6;No;No
10;MelbourneAirport;6.7;20.3;0;107;61;57;65;51;1009.6;1001.8;7;13.1;18.7;No;No
10;MelbourneAirport;10.9;16;0.6;76;20;43;64;49;1008.7;1009;2;12.3;13.1;No;Yes
10;MelbourneAirport;5.2;14.9;3.8;50;26;19;68;69;1016.7;1017;5;9.1;11.6;Yes;No
10;MelbourneAirport;7.9;16.1;0.2;61;20;28;73;94;1017.1;1018;8;11.4;11;No;Yes
10;MelbourneAirport;4;14.8;3.2;33;7;19;71;48;1025.7;1025.4;1;9.5;14.3;Yes;No
10;MelbourneAirport;2.2;21.7;0;41;13;26;74;32;1025.4;1020.9;1;9.6;21.2;No;No
10;MelbourneAirport;9.1;23.6;0;81;41;54;57;32;1016.4;1011.1;7;14.9;22.9;No;No
10;MelbourneAirport;14.1;21.4;0;93;41;15;61;48;1002.5;999.3;8;15.4;20;No;Yes
10;MelbourneAirport;6.2;18.4;7.6;43;20;17;70;41;1008.4;1008.1;6;11.4;16.1;Yes;No
10;MelbourneAirport;9.5;16.1;0.6;59;9;17;80;55;1009.3;1010;7;11.1;14.3;No;Yes
10;MelbourneAirport;3.2;15.9;3.4;30;17;17;68;38;1020.2;1020;5;9.8;14.7;Yes;No
10;MelbourneAirport;5.9;21.1;0;85;44;43;50;36;1018.6;1015.7;1;12.4;20.1;No;No
10;MelbourneAirport;12.3;16.3;0;100;41;13;53;96;1010.5;1012.3;8;15.8;11.3;No;Yes
10;MelbourneAirport;4.7;11.9;13.2;69;31;33;72;82;1018.6;1019.7;7;8.5;11.5;Yes;Yes
10;MelbourneAirport;5.7;13.2;24.8;48;19;24;85;53;1026;1025.3;7;8.6;12.2;Yes;No
10;MelbourneAirport;8.2;17.8;0.6;26;13;9;73;51;1023;1019.1;7;10.3;15.9;No;No
10;MelbourneAirport;8.4;24.1;0;70;50;46;58;34;1013.8;1010;6;14.3;22.4;No;No
10;MelbourneAirport;14;19.3;0;50;17;20;84;84;1009.7;1012;8;14.3;14.8;No;Yes
10;MelbourneAirport;7.3;15.7;1.8;43;19;24;84;52;1020.8;1020.4;4;10.2;14.3;Yes;No
10;MelbourneAirport;3.4;17.4;0;30;7;17;77;43;1019.9;1018.2;6;10.1;16.3;No;No
10;MelbourneAirport;6.9;24.4;0;41;6;30;81;32;1019;1013;1;11.6;23.3;No;No
10;MelbourneAirport;11.6;26;0;87;41;35;55;30;999;999.1;7;21.6;22.4;No;No
10;MelbourneAirport;6.1;17.1;0.6;57;37;28;51;41;1012.7;1012.9;6;10.8;14.9;No;No
11;MelbourneAirport;5.5;18.7;0.2;48;26;20;52;44;1011.9;1009.9;7;13.5;16.5;No;Yes
11;MelbourneAirport;5.1;18.8;1.4;35;22;20;60;49;1016.1;1016.3;6;12.3;17.6;Yes;No
11;MelbourneAirport;6.8;21.5;0;28;19;7;59;48;1019.7;1016.8;3;13.1;19.3;No;No
11;MelbourneAirport;7.4;28.3;0;70;33;39;52;16;1011.3;1005.1;2;18.4;27.2;No;No
11;MelbourneAirport;8.6;16.5;0;63;35;39;59;48;1011.3;1012;7;11;14.6;No;No
11;MelbourneAirport;10.4;21.7;0;50;24;20;60;40;1011.8;1010;7;13.9;20.2;No;No
11;MelbourneAirport;13.6;25.4;0;74;52;28;50;69;1003;1003.6;7;18.8;15.8;No;No
11;MelbourneAirport;8;18.5;0.6;37;17;22;54;41;1011.6;1010.9;5;12.7;16.6;No;No
11;MelbourneAirport;7.8;18.6;0;33;15;19;77;51;1014;1011.5;4;12.9;17.7;No;No
11;MelbourneAirport;8.4;18.1;0;31;9;15;78;50;1012.3;1011.9;5;12.9;17.3;No;No
11;MelbourneAirport;5;21.9;0;35;11;20;69;44;1012.8;1008;1;13.1;21.2;No;Yes
11;MelbourneAirport;11.3;24.3;3.8;61;28;35;75;34;997;996.3;6;19;23.3;Yes;Yes
11;MelbourneAirport;10.4;19.1;2.2;57;33;9;69;55;993.6;992.6;7;12.7;18.2;Yes;Yes
11;MelbourneAirport;9.5;16.6;11.2;54;28;31;78;57;1010.6;1013.6;7;11.2;14.6;Yes;No
11;MelbourneAirport;8.6;18.9;0;39;20;26;67;56;1019.6;1019.4;7;13.5;16.6;No;No
11;MelbourneAirport;8.3;21.6;0;33;11;9;83;50;1024.6;1022.3;1;13.1;20.5;No;No
11;MelbourneAirport;10.2;30.9;0;61;26;31;61;23;1019.2;1015.3;4;20.7;29.3;No;No
11;MelbourneAirport;13.8;20.1;0;35;6;20;78;67;1016.8;1016.8;7;16.3;18.3;No;No
11;MelbourneAirport;10.1;22.1;0;30;11;19;71;41;1020.7;1018.8;1;13.9;21.3;No;No
11;MelbourneAirport;9.6;33.8;0;70;2;30;69;27;1017.8;1013.4;6;17;32.5;No;No
11;MelbourneAirport;16.9;34.3;0;83;43;33;52;28;1010.8;1006.1;7;24;31.8;No;Yes
11;MelbourneAirport;13.3;13.9;8.2;26;13;17;97;97;1015.5;1016.4;8;13.5;12.6;Yes;Yes
11;MelbourneAirport;10.4;16.4;8;56;19;13;75;86;1015.4;1016.8;7;13.5;9.7;Yes;Yes
11;MelbourneAirport;7.5;18.1;3.2;37;26;19;76;62;1019;1017.1;7;12.9;16;Yes;No
11;MelbourneAirport;8.6;17.8;0;43;24;26;64;57;1018.2;1019.1;7;13;15.6;No;No
11;MelbourneAirport;8.9;18.9;0;41;22;28;65;49;1021.4;1020.4;7;13.2;16.9;No;No
11;MelbourneAirport;10.8;18.5;0;30;17;17;75;68;1020.2;1018.3;7;12.6;16;No;No
11;MelbourneAirport;12.1;21.1;1;33;7;17;81;49;1016;1013.7;6;14.1;20.1;No;No
11;MelbourneAirport;9.6;22.4;0;33;9;22;70;49;1013.3;1011.4;3;14.7;21.3;No;No
11;MelbourneAirport;10.1;20.4;0;33;17;20;82;61;1009.8;1009.1;6;14.9;19.1;No;No
12;MelbourneAirport;9.1;24.6;0;33;6;24;73;47;1008.9;1005.3;7;15.1;24.1;No;No
12;MelbourneAirport;10.8;22.7;0;41;17;22;62;50;1011.3;1012.2;4;15.8;20;No;No
12;MelbourneAirport;6.5;23.2;0;31;11;15;62;33;1016.3;1014.1;5;14.7;22.3;No;No
12;MelbourneAirport;9.1;31.7;0;70;6;22;53;28;1009.8;1006.1;8;21.4;30.4;No;No
12;MelbourneAirport;15.7;22.1;1;52;22;24;67;45;1011.7;1011.3;7;16.7;21.8;No;No
12;MelbourneAirport;11.4;21.2;0;37;9;20;70;46;1014.1;1013.1;5;14.6;20.4;No;No
12;MelbourneAirport;7.1;28.4;0;48;9;24;60;21;1015.7;1010.8;1;15.4;27.2;No;Yes
12;MelbourneAirport;15.1;23.4;3.2;80;43;50;90;29;996.7;998.2;6;16.3;22.2;Yes;Yes
12;MelbourneAirport;8.2;18.3;2.2;50;35;22;56;43;1015.6;1018.4;7;12.5;16.4;Yes;No
12;MelbourneAirport;10.9;19.3;0;35;13;19;55;45;1023.9;1022.4;2;13.5;18.5;No;Yes
12;MelbourneAirport;11.7;20.9;1.4;35;13;20;87;49;1024.2;1022.2;1;13.9;19.3;Yes;No
12;MelbourneAirport;7.8;33;0;44;11;22;62;16;1019.2;1015.3;7;18.7;30.9;No;No
12;MelbourneAirport;16.4;35.9;0;65;43;33;23;11;1010;1004.6;8;25.9;34.6;No;No
12;MelbourneAirport;14.5;19.9;0;48;24;24;54;46;1011.9;1013.8;7;15.7;17.6;No;No
12;MelbourneAirport;9;19.7;0;48;30;31;50;45;1019;1017;5;14.2;18.3;No;No
12;MelbourneAirport;7.9;24.1;0;41;7;13;64;34;1011.4;1007.2;8;15.6;23.9;No;No
12;MelbourneAirport;12.6;21.5;0;69;31;41;54;27;1008.2;1012.1;6;16;19;No;No
12;MelbourneAirport;6.7;18.6;0;41;15;22;49;36;1022.7;1022.1;1;13.4;17.7;No;No
12;MelbourneAirport;5.5;30.9;0;61;41;35;40;16;1015.1;1009.2;6;18.6;28.2;No;Yes
12;MelbourneAirport;13.8;23.2;2.4;52;28;28;82;25;1008.2;1008.5;1;13.9;22.2;Yes;No
12;MelbourneAirport;9.6;20.4;0;50;24;20;55;50;1016.1;1017.8;5;15.9;19.7;No;No
12;MelbourneAirport;13.8;22;0;43;15;22;63;49;1020.5;1017.8;1;15.4;21.6;No;No
12;MelbourneAirport;11.7;32;0;43;9;20;72;35;1015;1010.6;4;17.3;29.9;No;Yes
12;MelbourneAirport;14.6;34.9;1.4;61;9;35;83;19;1011.1;1010.1;1;18.4;33.9;Yes;No
12;MelbourneAirport;13.5;36.6;0;56;41;22;39;22;1013.2;1010.3;1;27.1;35.6;No;No
12;MelbourneAirport;25.5;30;0;59;37;17;35;54;1008;1011;8;28.6;21.3;No;Yes
12;MelbourneAirport;16.7;28;1.6;28;7;20;85;67;1012.3;1009.9;8;18.9;26;Yes;Yes
12;MelbourneAirport;18.7;38.2;1.4;87;35;50;46;29;1002.9;999.5;4;27.2;34;Yes;No
12;MelbourneAirport;24.9;34.7;0;65;37;30;59;96;1002.9;1002.6;8;28.8;23.3;No;Yes
12;MelbourneAirport;19.2;31.2;62.8;50;15;22;67;46;1001.6;999.5;1;20.2;26.4;Yes;No
12;MelbourneAirport;16;25.2;0;41;11;20;59;48;1006.3;1005.4;1;18.6;23.5;No;No
5;Melbourne;14.4;17;9.8;54;19;19;59;50;1006.9;1011;6;15.4;15.6;Yes;No
5;Melbourne;9;18.4;0.4;50;19;20;60;47;1013.7;1009.6;5;12.3;17.2;No;No
5;Melbourne;12.3;20.1;0;65;20;30;51;57;1002.5;999.8;7;16.6;18.8;No;No
5;Melbourne;9.8;18.2;0.2;33;11;13;63;43;1015.6;1014.4;7;12.6;16.9;No;No
5;Melbourne;12.6;20.5;0;54;20;20;57;52;1016.7;1013;3;16.1;20;No;No
5;Melbourne;15.9;24.7;0;43;24;17;53;40;1015.2;1013.4;6;18.4;24.3;No;No
5;Melbourne;11.4;25.7;0;43;17;15;54;39;1017.2;1014.6;7;19.3;24.2;No;Yes
5;Melbourne;15.5;20.4;5.4;24;4;0;94;90;1011.2;1004.6;8;15.5;17.6;Yes;No
5;Melbourne;15.4;22.2;0.8;61;11;22;80;68;996.1;995;7;20.3;16.6;No;Yes
5;Melbourne;13.7;17.2;12;48;15;13;77;47;1002.2;1008.8;5;15.2;16.9;Yes;No
5;Melbourne;12.2;17.4;0.2;43;15;9;61;54;1014.6;1009.5;7;14.2;16.3;No;No
5;Melbourne;14.1;21.4;0.2;41;11;19;70;51;1013.2;1012;7;17.4;21.2;No;No
5;Melbourne;15.9;21.6;0;31;9;15;70;49;1020.8;1018.6;6;16.5;21.1;No;No
5;Melbourne;14.5;21.7;0;48;22;22;72;55;1020.5;1016.1;2;16.6;21.5;No;No
5;Melbourne;15;22;0;33;13;13;59;41;1014.2;1014.3;3;16.9;20.7;No;No
5;Melbourne;7.7;19.6;0;57;9;19;73;58;1017.9;1012.9;7;11.4;18.1;No;No
5;Melbourne;11.4;17.1;0.2;35;19;9;53;53;1016.7;1017.4;7;15.8;16.7;No;No
5;Melbourne;13;19.3;0;35;13;13;56;45;1018.4;1014.8;5;14.8;18.8;No;No
5;Melbourne;14.6;18.4;0;39;15;19;66;66;1014;1012;8;15.1;17.2;No;Yes
5;Melbourne;11.6;17.4;1.8;20;7;6;73;56;1022.7;1022.1;7;14.1;16.7;Yes;No
5;Melbourne;8.1;18.5;0;37;11;22;80;53;1024.9;1021.5;7;9.7;17.9;No;No
5;Melbourne;9.2;22.2;0;59;17;24;59;44;1016.7;1011.9;7;17.2;21.9;No;Yes
5;Melbourne;12.8;17.2;2.2;43;17;17;61;38;1016.9;1017.3;6;13.2;16.9;Yes;Yes
5;Melbourne;10.7;15.8;1.8;24;7;7;74;57;1021.1;1019.2;5;12.6;15.7;Yes;No
5;Melbourne;7.6;15.6;0;46;15;15;76;74;1015.1;1010.2;7;12.2;13.4;No;Yes
5;Melbourne;10.3;12.5;12.4;35;11;9;95;88;1003.6;1003.5;8;10.5;11.9;Yes;Yes
5;Melbourne;9.2;14.4;4.8;26;11;6;78;62;1007.9;1006.7;4;10.2;13.3;Yes;No
5;Melbourne;5.7;13.2;0.6;31;2;17;89;65;1011;1012.4;4;8.7;13.2;No;Yes
5;Melbourne;8.7;13.9;4.2;26;9;9;61;54;1019.8;1020.7;7;11.3;13.4;Yes;No
5;Melbourne;7.2;15.4;0;20;0;9;69;55;1027.3;1025.7;1;9.7;13.7;No;No
5;Melbourne;3.6;17.4;0;17;9;6;86;46;1031.1;1027.4;3;5.5;16.6;No;No
6;Melbourne;4.8;17;0;13;9;7;83;61;1029.3;1026.7;6;6.4;15.4;No;No
6;Melbourne;4.8;12.8;0;15;9;6;90;83;1028.4;1025.5;7;6.8;11.8;No;No
6;Melbourne;6.8;14.1;0;15;2;4;89;73;1025.9;1022.2;7;9.8;13.4;No;Yes
6;Melbourne;9.8;13.4;6.2;11;0;2;100;100;1017.2;1011.9;8;11.4;12.8;Yes;Yes
6;Melbourne;10.5;14.1;3.4;15;0;2;100;99;1006;1002.7;8;11.6;13.9;Yes;Yes
6;Melbourne;8.9;14.5;1.4;39;17;19;81;70;1001.9;1000.7;5;10.8;13.5;Yes;No
6;Melbourne;10.5;15.3;0;31;11;13;74;78;1001.7;1001.2;7;12.4;15.2;No;Yes
6;Melbourne;9.7;14.7;1.2;54;17;19;85;82;1008.6;1004.9;7;11.1;12.9;Yes;Yes
6;Melbourne;10.8;17.5;1.4;41;11;13;72;57;1000.7;1003.2;6;14.4;16.9;Yes;No
6;Melbourne;10.4;15.8;0;39;15;17;61;59;1017.1;1016.1;7;11.4;15;No;Yes
6;Melbourne;9;13.5;3;33;9;13;77;57;1023.2;1027.4;5;10.5;11.2;Yes;No
6;Melbourne;5;13.8;0.6;19;7;9;81;51;1037;1035.7;4;7.4;13.3;No;No
6;Melbourne;3.8;13.4;0;48;20;22;71;54;1037.2;1032.7;2;8.7;13.2;No;No
6;Melbourne;8.6;15.6;0;35;19;17;71;55;1034.6;1033.2;6;10.4;14.9;No;No
6;Melbourne;6;17.9;0;19;9;6;81;53;1032.9;1028.3;1;7.9;16.9;No;No
6;Melbourne;7.8;14.3;0;43;15;9;72;84;1020.8;1015.1;7;9.4;11.8;No;Yes
6;Melbourne;9.3;15.1;4.2;26;11;6;84;91;1011.3;1011.3;7;14.3;14.9;Yes;Yes
6;Melbourne;10;12.7;8.6;26;0;7;95;77;1020.7;1020;7;10.6;11.9;Yes;No
6;Melbourne;7.3;13.5;0.4;24;0;7;93;79;1019.6;1014.6;8;9.2;11.5;No;Yes
6;Melbourne;9.1;13.2;3.6;31;9;13;100;94;1005.6;1003.6;8;12.8;12.7;Yes;Yes
6;Melbourne;10.4;14.7;3.2;46;13;20;76;69;1000.8;996.9;5;12.5;13.7;Yes;No
6;Melbourne;11.2;15.4;0;39;13;11;67;68;1003.6;1004.6;7;11.9;13.2;No;No
6;Melbourne;10.4;14.8;0.6;61;22;33;74;60;1003.2;997.3;7;11.7;13.9;No;Yes
6;Melbourne;6.9;10.7;13.8;44;13;17;71;65;1003;1008.7;5;8.2;8.4;Yes;Yes
6;Melbourne;5.6;12.7;2;24;6;7;75;68;1022.9;1022.1;5;6.6;11.6;Yes;No
6;Melbourne;3;11.1;0.2;39;11;19;88;55;1021.1;1017.4;7;4.8;10;No;No
6;Melbourne;4.8;10.6;0.2;22;9;7;82;90;1017.7;1017.9;8;7.8;10.2;No;No
6;Melbourne;5;17;0.2;26;9;9;77;56;1023.7;1023.5;5;9.7;16.1;No;No
6;Melbourne;8.9;15.8;0.2;44;13;20;84;58;1026.8;1022.5;7;10.7;14.7;No;No
6;Melbourne;10.3;11.7;0;63;24;24;67;72;1011.2;1006.8;7;10.4;10.7;No;Yes
7;Melbourne;7.3;14.1;6.4;28;9;9;89;61;1019.1;1020.7;7;10.2;13.3;Yes;No
7;Melbourne;9.9;16.5;0.2;28;9;11;77;58;1025.3;1024.3;7;12.2;15.3;No;No
7;Melbourne;10.9;16.7;0;41;11;17;76;57;1024.3;1020.7;4;12.3;16.4;No;No
7;Melbourne;10.4;12.7;0;31;15;13;69;64;1017.7;1014.2;7;11.5;12.5;No;No
7;Melbourne;8.2;12.8;0.6;28;6;13;87;91;1012.9;1010.4;8;10.1;11.5;No;Yes
7;Melbourne;9.8;13;22.6;37;15;13;87;84;1017.1;1018.5;8;12.4;12.8;Yes;Yes
7;Melbourne;10.5;13.7;3.8;31;7;17;97;80;1023.1;1020.6;8;10.8;13.6;Yes;No
7;Melbourne;9.7;15.3;0.8;20;7;4;90;65;1021.2;1020.3;5;10.5;15;No;No
7;Melbourne;5.3;15.2;0.2;13;9;0;100;60;1025.5;1023.2;5;6.6;14.6;No;No
7;Melbourne;6.5;14.2;0;59;2;17;97;80;1020.1;1013.7;8;8.3;12.3;No;Yes
7;Melbourne;8.3;16;3.6;59;20;28;67;57;1002.6;1001;7;13.2;14.5;Yes;No
7;Melbourne;10.7;13.7;0;63;26;22;58;51;996.9;998.3;5;12.5;11.4;No;No
7;Melbourne;4.5;12;0.4;43;15;17;67;55;1015.6;1020.9;5;6.7;11.5;No;No
7;Melbourne;6.6;14;1;43;13;15;68;52;1028.8;1027.5;7;8.8;13;No;No
7;Melbourne;8.8;14.1;0;20;11;9;64;63;1031.9;1030.3;7;11.7;13.7;No;No
7;Melbourne;7.8;13.7;0;17;6;7;70;57;1033.4;1030.4;1;10.5;13.4;No;No
7;Melbourne;3.1;16.1;0;56;20;28;77;45;1028.1;1024.3;3;9.7;15.6;No;No
7;Melbourne;9.6;17.7;0;52;26;19;75;68;1019.4;1016.9;6;13.2;16.4;No;No
7;Melbourne;12.6;16;0;20;0;2;79;68;1022.1;1020.6;8;13.8;15.1;No;Yes
7;Melbourne;9.8;16.1;1.8;17;2;9;97;76;1023.1;1021.1;4;11.5;14.4;Yes;Yes
7;Melbourne;6.9;18.1;1.8;50;6;20;100;65;1016.5;1011.4;2;9.3;18;Yes;Yes
7;Melbourne;9.2;18.3;7.8;59;15;15;76;73;996.9;995.4;7;16.8;12.8;Yes;Yes
7;Melbourne;7.5;11.6;2.8;44;11;15;59;65;1004.5;1008.6;7;8.9;9.5;Yes;No
7;Melbourne;4.7;11.4;0.8;48;15;20;76;64;1010.8;1006.6;7;6.4;10.7;No;No
7;Melbourne;6.3;14.3;0;59;13;26;72;51;1008.9;1004.7;7;9.5;13.3;No;Yes
7;Melbourne;6.5;11;4.8;46;15;17;68;60;1013;1010;7;8;10.2;Yes;No
7;Melbourne;7.5;12.9;0.4;37;9;11;92;50;1012.9;1017.4;6;9.9;12.3;No;No
7;Melbourne;6.9;15.2;0;37;15;13;73;52;1023.7;1022.3;7;10.2;15.1;No;No
7;Melbourne;10.2;15.3;0;31;15;11;76;67;1021.4;1019.3;7;11.8;15.2;No;Yes
7;Melbourne;9.1;13.8;2.4;59;19;28;85;74;1021;1016.6;7;11.2;12.6;Yes;Yes
7;Melbourne;10.3;17;2;52;11;15;86;39;1016.8;1014.3;2;11.6;16.6;Yes;Yes
8;Melbourne;11.2;14.4;2.8;39;15;19;89;80;1010.8;1009.3;7;12.5;13.5;Yes;Yes
8;Melbourne;8.5;13.4;14.4;44;15;17;65;65;1020.8;1021.2;2;11.1;12.7;Yes;Yes
8;Melbourne;8.7;12.8;2.8;28;9;9;92;88;1026.3;1026.6;7;10.4;11;Yes;No
8;Melbourne;4.9;14.6;0.8;26;7;13;93;52;1031.1;1029.5;5;8.2;13.5;No;No
8;Melbourne;3.4;14.6;0;20;7;9;88;53;1032.5;1030.2;7;6.1;12.5;No;No
8;Melbourne;5.8;14.4;0;17;6;6;79;51;1029.7;1026.6;7;7.6;13.5;No;No
8;Melbourne;7.6;16.6;0;19;7;7;71;34;1027.5;1024.8;5;10.1;15.6;No;No
8;Melbourne;5;14.2;0;46;9;28;67;50;1024.4;1020.3;4;9.7;13.7;No;No
8;Melbourne;9.7;18.9;0;63;20;31;59;45;1014.5;1008;7;13.8;17.2;No;No
8;Melbourne;9.6;15.3;0;52;22;33;61;46;1010.8;1008.7;7;11.3;14.9;No;Yes
8;Melbourne;6.8;15.7;8.2;35;11;9;69;44;1018.7;1019.3;6;9.7;14;Yes;No
8;Melbourne;7.7;14.1;0;46;19;22;70;60;1021.1;1017.1;7;9.6;13.1;No;Yes
8;Melbourne;7.9;15.1;1.6;35;17;19;78;56;1021.6;1020.3;7;10.5;13.8;Yes;No
8;Melbourne;8.5;18.7;0.2;26;9;9;79;48;1027.7;1026.3;7;11.3;16.6;No;No
8;Melbourne;10.2;18.1;0;41;13;20;72;54;1031.2;1027.6;2;12.4;17.5;No;No
8;Melbourne;10;18.2;0;50;15;24;66;49;1025.9;1021.5;6;14;17.7;No;No
8;Melbourne;12.5;15.6;0.4;41;6;15;77;62;1022.7;1022.7;4;13.6;14.2;No;No
8;Melbourne;7.1;21.6;0;50;13;28;65;43;1018;1013.1;6;15.3;20.8;No;No
8;Melbourne;15.3;16.4;0.2;59;26;11;55;85;1005.9;1007;8;16.3;10.3;No;Yes
8;Melbourne;6.9;13.6;9.4;43;13;26;65;55;1011.9;1012.1;3;9.6;12.8;Yes;Yes
8;Melbourne;9.5;14.8;1.2;33;11;9;80;72;1015.8;1012.8;7;11.6;13.9;Yes;Yes
8;Melbourne;7.8;16;5.6;35;7;6;83;89;1014.4;1012.8;7;11.1;10.5;Yes;Yes
8;Melbourne;7;13.4;11;24;0;13;83;63;1018;1016.9;3;11.1;12.7;Yes;No
8;Melbourne;3.7;12.7;0;26;9;15;93;77;1016.6;1013.5;6;6.6;11.4;No;Yes
8;Melbourne;6.5;13;1.2;35;13;13;85;63;1015.2;1015.7;5;8.1;12.2;Yes;No
8;Melbourne;7.2;14.4;0.6;24;9;11;74;46;1022.1;1020.5;7;9.9;13.6;No;No
8;Melbourne;9.3;16.3;0;46;15;20;57;46;1022.3;1018.4;7;11.6;15.3;No;No
8;Melbourne;10.5;19;0;33;9;9;57;41;1020.6;1019;7;12.1;18.5;No;No
8;Melbourne;8.7;20.4;0;41;9;19;60;37;1025;1021.5;2;13.7;19.3;No;No
8;Melbourne;10.2;16.8;0;50;9;19;56;53;1020;1015.2;7;14.8;16.7;No;No
8;Melbourne;12.8;20.2;0.8;35;11;9;74;47;1013.6;1012.6;6;16.3;18.9;No;No
9;Melbourne;11.6;15.5;0;20;6;9;77;69;1018.5;1015.5;7;13.4;13.9;No;No
9;Melbourne;9.6;15;0.4;30;9;13;82;73;1014.3;1007.9;7;12;13.8;No;No
9;Melbourne;10;15.7;0.2;37;9;7;73;54;1008;1008.9;7;11.2;14;No;No
9;Melbourne;10.1;16.9;0.2;28;13;9;62;56;1022.7;1023.8;7;12.9;15.9;No;No
9;Melbourne;12.8;18.4;0;24;11;2;65;56;1029.7;1027.7;7;14.5;17.2;No;No
9;Melbourne;9.2;21.5;0;26;9;13;75;50;1029.7;1027.2;5;13.3;19.5;No;No
9;Melbourne;9.6;21;0;43;11;24;83;45;1029.7;1025.1;2;13.1;20.5;No;No
9;Melbourne;13.1;23.3;0;56;26;30;56;45;1021.5;1016.3;5;19.3;22.3;No;No
